State,District,Station Name,Address,Contact,Services,Final Timing,Map URL,Latitude,Longitude
Haryana,Karnal,Tata Power - Audi Charging Station,"No 113/12, Milestone, B.P.O, Grand Trunk Road",9223581898,CCS-II,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.601672,76.980175/@28.1565951,76.3756971,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.1565951,76.3756971
Haryana,Karnal,Tata Power - Royal Petro Charging Station,"IndianOil E-Charge Station Royal Petro, NH 44, Near The Royal Paradise Resort",8527000290,CCS-IICHAdeMO,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.731582,76.976521/@28.2413741,76.37574,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.2413741,76.37574
Haryana,Karnal,IOCL - Kamal Charging station,"Ground Floor, Ramana Ramani, Nilokheri Ramba",9050840027,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.7346315,77.026766/@28.2230613,76.3757024,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.2230613,76.3757024
Haryana,Karnal,Statiq - Neelkanth Star Charging Station,"Srinagar - Kanyakumari Hwy, Gharunda, Kutail",7015965249,CCS-IIAC TYPE 2,06:00 AM - 10:00 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.601891,76.980307/@28.1567045,76.3756971,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.1567045,76.3756971
Haryana,Karnal,IOCL - Veer Charging Station,"Near Liberty Chowk Ground Floor, Badli, Balu ITI Chowk",9466233333,Bharat DC-001,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.714624,76.989007/@28.2391863,76.3757398,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.2391863,76.3757398
Haryana,Karnal,Radhey Charging Station,Radhey Radhey Fuel Point,,Bharat DC-001,Closed Now,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.753005,76.994406/@28.2322172,76.3757031,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.2322172,76.3757031
Haryana,Karnal,Ishwar Charging Station,"Â Ishwar Kisan Sewa Kendra,Village Landora Block Kunjpura",,Bharat AC001Type 2,Closed Now,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.669618,77.016978/@28.1928464,76.3757361,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.1928464,76.3757361
Haryana,Karnal,IOCL - Hind Charging Station,"Ground Floor, Mehmadpur, Kunjpura Khirajpur",7206021116,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.708516,77.096579/@28.2186934,76.375702,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.2186934,76.375702
Haryana,Karnal,IOCL - Jagdish Lal Charging Station,"Ground Floor, Munak, Assandh Anchala",8090600007,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.511273,76.842561/@28.1114221,76.3121487,7z/data=!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.1114221,76.3121487
Haryana,Karnal,IOCL - Shubh Charging Station,"Ground Floor, Karnal Indri Road, Norta, Indri Bibipur Jattan",9466096808,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.8797046,77.047578/@28.2956523,76.3757081,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.2956523,76.3757081
Haryana,Karnal,BHEL - Vs Charging Station,"Vs Filling Station,Sarai Kohand",,Bharat AC001,10:00 AM - 07:00 PM,"https://www.google.com/maps/dir/Current+Location/29.507195,76.972511",29.507195,76.972511
Haryana,Karnal,M/S Sai Charging Station,"M/S Sai Services ,Jhanjhari,Kurukshetra",,Bharat AC001,Closed Now,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.972515,76.894439/@28.3438676,76.3376848,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.3438676,76.3376848
Haryana,Karnal,BHEL - M/S Sai Charging Station,M/S Sai Services,,Bharat DC-001,10:00 AM - 07:00 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/NotNul,+16%2F1454,+Indira+Nagar+Main+Rd,+Sect+C,+Sector+18,+Indira+Nagar,+Lucknow,+Uttar+Pradesh+226016/@26.8781733,80.9856154,13z/data=!3m1!4b1!4m13!4m12!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m5!1m1!1s0x399be2ab66bb35bf:0x8d9d3c0b723fbbed!2m2!1d80.9887239!2d26.8799945?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",26.8781733,80.9856154
Haryana,Karnal,IOCL - Sadhna Charging Station,"Ground Floor, Karnal Dhand Road, SH 9, Bir Dhandari Ramba",8708598974,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/30.005752,76.596903/@28.3648687,76.1348906,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.3648687,76.1348906
